Node_ID,Original_Class_ID,Original_Class_Name,Meta_Class,Meta_Class_Binary,Degree
1533,4,Case_Based,C1_Logic_Theory,0,4
1534,4,Case_Based,C1_Logic_Theory,0,5
1535,0,Theory,C1_Logic_Theory,0,6
1536,0,Theory,C1_Logic_Theory,0,4
1537,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1538,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1539,6,Probabilistic_Methods,C2_Practical_Applied,1,1
1540,0,Theory,C1_Logic_Theory,0,3
1541,3,Neural_Networks,C2_Practical_Applied,1,1
1542,3,Neural_Networks,C2_Practical_Applied,1,30
1543,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1544,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1545,4,Case_Based,C1_Logic_Theory,0,2
1546,2,Rule_Learning,C1_Logic_Theory,0,5
1547,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1548,3,Neural_Networks,C2_Practical_Applied,1,2
1549,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1550,2,Rule_Learning,C1_Logic_Theory,0,3
1551,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1552,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1553,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1554,3,Neural_Networks,C2_Practical_Applied,1,4
1555,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1556,0,Theory,C1_Logic_Theory,0,1
1557,2,Rule_Learning,C1_Logic_Theory,0,4
1558,3,Neural_Networks,C2_Practical_Applied,1,8
1559,4,Case_Based,C1_Logic_Theory,0,2
1560,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1561,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1562,2,Rule_Learning,C1_Logic_Theory,0,2
1563,3,Neural_Networks,C2_Practical_Applied,1,1
1564,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1565,2,Rule_Learning,C1_Logic_Theory,0,2
1566,2,Rule_Learning,C1_Logic_Theory,0,5
1567,3,Neural_Networks,C2_Practical_Applied,1,4
1568,2,Rule_Learning,C1_Logic_Theory,0,4
1569,4,Case_Based,C1_Logic_Theory,0,3
1570,3,Neural_Networks,C2_Practical_Applied,1,3
1571,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1572,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1573,3,Neural_Networks,C2_Practical_Applied,1,2
1574,3,Neural_Networks,C2_Practical_Applied,1,3
1575,3,Neural_Networks,C2_Practical_Applied,1,1
1576,3,Neural_Networks,C2_Practical_Applied,1,2
1577,3,Neural_Networks,C2_Practical_Applied,1,7
1578,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1579,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1580,0,Theory,C1_Logic_Theory,0,6
1581,3,Neural_Networks,C2_Practical_Applied,1,3
1582,3,Neural_Networks,C2_Practical_Applied,1,1
1583,0,Theory,C1_Logic_Theory,0,10
1584,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1585,4,Case_Based,C1_Logic_Theory,0,3
1586,2,Rule_Learning,C1_Logic_Theory,0,3
1587,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1588,0,Theory,C1_Logic_Theory,0,3
1589,2,Rule_Learning,C1_Logic_Theory,0,3
1590,3,Neural_Networks,C2_Practical_Applied,1,2
1591,3,Neural_Networks,C2_Practical_Applied,1,1
1592,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1593,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1594,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1595,3,Neural_Networks,C2_Practical_Applied,1,1
1596,2,Rule_Learning,C1_Logic_Theory,0,1
1597,3,Neural_Networks,C2_Practical_Applied,1,2
1598,3,Neural_Networks,C2_Practical_Applied,1,5
1599,2,Rule_Learning,C1_Logic_Theory,0,6
1600,3,Neural_Networks,C2_Practical_Applied,1,1
1601,2,Rule_Learning,C1_Logic_Theory,0,1
1602,0,Theory,C1_Logic_Theory,0,10
1603,3,Neural_Networks,C2_Practical_Applied,1,1
1604,2,Rule_Learning,C1_Logic_Theory,0,4
1605,3,Neural_Networks,C2_Practical_Applied,1,3
1606,2,Rule_Learning,C1_Logic_Theory,0,3
1607,3,Neural_Networks,C2_Practical_Applied,1,3
1608,3,Neural_Networks,C2_Practical_Applied,1,4
1609,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1610,2,Rule_Learning,C1_Logic_Theory,0,7
1611,3,Neural_Networks,C2_Practical_Applied,1,2
1612,2,Rule_Learning,C1_Logic_Theory,0,1
1613,3,Neural_Networks,C2_Practical_Applied,1,1
1614,3,Neural_Networks,C2_Practical_Applied,1,3
1615,3,Neural_Networks,C2_Practical_Applied,1,1
1616,6,Probabilistic_Methods,C2_Practical_Applied,1,9
1617,2,Rule_Learning,C1_Logic_Theory,0,1
1618,4,Case_Based,C1_Logic_Theory,0,5
1619,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1620,1,Reinforcement_Learning,C2_Practical_Applied,1,6
1621,3,Neural_Networks,C2_Practical_Applied,1,2
1622,3,Neural_Networks,C2_Practical_Applied,1,4
1623,1,Reinforcement_Learning,C2_Practical_Applied,1,42
1624,1,Reinforcement_Learning,C2_Practical_Applied,1,17
1625,2,Rule_Learning,C1_Logic_Theory,0,3
1626,4,Case_Based,C1_Logic_Theory,0,1
1627,2,Rule_Learning,C1_Logic_Theory,0,4
1628,0,Theory,C1_Logic_Theory,0,17
1629,2,Rule_Learning,C1_Logic_Theory,0,3
1630,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1631,0,Theory,C1_Logic_Theory,0,2
1632,2,Rule_Learning,C1_Logic_Theory,0,3
1633,3,Neural_Networks,C2_Practical_Applied,1,1
1634,4,Case_Based,C1_Logic_Theory,0,6
1635,4,Case_Based,C1_Logic_Theory,0,4
1636,3,Neural_Networks,C2_Practical_Applied,1,5
1637,0,Theory,C1_Logic_Theory,0,2
1638,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1639,4,Case_Based,C1_Logic_Theory,0,3
1640,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1641,3,Neural_Networks,C2_Practical_Applied,1,3
1642,2,Rule_Learning,C1_Logic_Theory,0,3
1643,4,Case_Based,C1_Logic_Theory,0,1
1644,0,Theory,C1_Logic_Theory,0,2
1645,3,Neural_Networks,C2_Practical_Applied,1,4
1646,2,Rule_Learning,C1_Logic_Theory,0,2
1647,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1648,2,Rule_Learning,C1_Logic_Theory,0,1
1649,4,Case_Based,C1_Logic_Theory,0,1
1650,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1651,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1652,0,Theory,C1_Logic_Theory,0,5
1653,4,Case_Based,C1_Logic_Theory,0,5
1654,3,Neural_Networks,C2_Practical_Applied,1,4
1655,0,Theory,C1_Logic_Theory,0,12
1656,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1657,3,Neural_Networks,C2_Practical_Applied,1,3
1658,0,Theory,C1_Logic_Theory,0,2
1659,2,Rule_Learning,C1_Logic_Theory,0,2
1660,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1661,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1662,3,Neural_Networks,C2_Practical_Applied,1,4
1663,3,Neural_Networks,C2_Practical_Applied,1,3
1664,3,Neural_Networks,C2_Practical_Applied,1,4
1665,3,Neural_Networks,C2_Practical_Applied,1,4
1666,3,Neural_Networks,C2_Practical_Applied,1,6
1667,4,Case_Based,C1_Logic_Theory,0,3
1668,2,Rule_Learning,C1_Logic_Theory,0,2
1669,0,Theory,C1_Logic_Theory,0,4
1670,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1671,4,Case_Based,C1_Logic_Theory,0,6
1672,0,Theory,C1_Logic_Theory,0,1
1673,3,Neural_Networks,C2_Practical_Applied,1,1
1674,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1675,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1676,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1677,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1678,3,Neural_Networks,C2_Practical_Applied,1,2
1679,3,Neural_Networks,C2_Practical_Applied,1,3
1680,0,Theory,C1_Logic_Theory,0,2
1681,3,Neural_Networks,C2_Practical_Applied,1,9
1682,0,Theory,C1_Logic_Theory,0,10
1683,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1684,3,Neural_Networks,C2_Practical_Applied,1,2
1685,2,Rule_Learning,C1_Logic_Theory,0,3
1686,4,Case_Based,C1_Logic_Theory,0,1
1687,2,Rule_Learning,C1_Logic_Theory,0,4
1688,4,Case_Based,C1_Logic_Theory,0,3
1689,2,Rule_Learning,C1_Logic_Theory,0,2
1690,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1691,3,Neural_Networks,C2_Practical_Applied,1,1
1692,3,Neural_Networks,C2_Practical_Applied,1,19
1693,0,Theory,C1_Logic_Theory,0,5
1694,2,Rule_Learning,C1_Logic_Theory,0,1
1695,0,Theory,C1_Logic_Theory,0,3
1696,0,Theory,C1_Logic_Theory,0,1
1697,3,Neural_Networks,C2_Practical_Applied,1,4
1698,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1699,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1700,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1701,3,Neural_Networks,C2_Practical_Applied,1,74
1702,4,Case_Based,C1_Logic_Theory,0,10
1703,4,Case_Based,C1_Logic_Theory,0,17
1704,3,Neural_Networks,C2_Practical_Applied,1,4
1705,1,Reinforcement_Learning,C2_Practical_Applied,1,7
1706,2,Rule_Learning,C1_Logic_Theory,0,2
1707,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1708,3,Neural_Networks,C2_Practical_Applied,1,6
1709,2,Rule_Learning,C1_Logic_Theory,0,5
1710,2,Rule_Learning,C1_Logic_Theory,0,5
1711,2,Rule_Learning,C1_Logic_Theory,0,5
1712,2,Rule_Learning,C1_Logic_Theory,0,3
1713,0,Theory,C1_Logic_Theory,0,4
1714,2,Rule_Learning,C1_Logic_Theory,0,4
1715,2,Rule_Learning,C1_Logic_Theory,0,3
1716,2,Rule_Learning,C1_Logic_Theory,0,4
1717,2,Rule_Learning,C1_Logic_Theory,0,4
1718,2,Rule_Learning,C1_Logic_Theory,0,4
1719,2,Rule_Learning,C1_Logic_Theory,0,4
1720,2,Rule_Learning,C1_Logic_Theory,0,4
1721,2,Rule_Learning,C1_Logic_Theory,0,8
1722,2,Rule_Learning,C1_Logic_Theory,0,3
1723,2,Rule_Learning,C1_Logic_Theory,0,5
1724,2,Rule_Learning,C1_Logic_Theory,0,5
1725,2,Rule_Learning,C1_Logic_Theory,0,16
1726,2,Rule_Learning,C1_Logic_Theory,0,3
1727,2,Rule_Learning,C1_Logic_Theory,0,3
1728,3,Neural_Networks,C2_Practical_Applied,1,5
1729,2,Rule_Learning,C1_Logic_Theory,0,5
1730,2,Rule_Learning,C1_Logic_Theory,0,2
1731,2,Rule_Learning,C1_Logic_Theory,0,5
1732,2,Rule_Learning,C1_Logic_Theory,0,5
1733,2,Rule_Learning,C1_Logic_Theory,0,3
1734,2,Rule_Learning,C1_Logic_Theory,0,4
1735,1,Reinforcement_Learning,C2_Practical_Applied,1,8
1736,2,Rule_Learning,C1_Logic_Theory,0,4
1737,2,Rule_Learning,C1_Logic_Theory,0,6
1738,2,Rule_Learning,C1_Logic_Theory,0,5
1739,2,Rule_Learning,C1_Logic_Theory,0,9
1740,2,Rule_Learning,C1_Logic_Theory,0,14
1741,3,Neural_Networks,C2_Practical_Applied,1,4
1742,2,Rule_Learning,C1_Logic_Theory,0,15
1743,2,Rule_Learning,C1_Logic_Theory,0,9
1744,2,Rule_Learning,C1_Logic_Theory,0,2
1745,2,Rule_Learning,C1_Logic_Theory,0,7
1746,2,Rule_Learning,C1_Logic_Theory,0,3
1747,2,Rule_Learning,C1_Logic_Theory,0,2
1748,2,Rule_Learning,C1_Logic_Theory,0,3
1749,2,Rule_Learning,C1_Logic_Theory,0,4
1750,2,Rule_Learning,C1_Logic_Theory,0,6
1751,2,Rule_Learning,C1_Logic_Theory,0,4
1752,2,Rule_Learning,C1_Logic_Theory,0,3
1753,2,Rule_Learning,C1_Logic_Theory,0,3
1754,2,Rule_Learning,C1_Logic_Theory,0,4
1755,2,Rule_Learning,C1_Logic_Theory,0,3
1756,2,Rule_Learning,C1_Logic_Theory,0,6
1757,2,Rule_Learning,C1_Logic_Theory,0,3
1758,2,Rule_Learning,C1_Logic_Theory,0,6
1759,2,Rule_Learning,C1_Logic_Theory,0,4
1760,2,Rule_Learning,C1_Logic_Theory,0,2
1761,2,Rule_Learning,C1_Logic_Theory,0,7
1762,2,Rule_Learning,C1_Logic_Theory,0,4
1763,2,Rule_Learning,C1_Logic_Theory,0,5
1764,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1765,2,Rule_Learning,C1_Logic_Theory,0,17
1766,2,Rule_Learning,C1_Logic_Theory,0,3
1767,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1768,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1769,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1770,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1771,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1772,1,Reinforcement_Learning,C2_Practical_Applied,1,8
1773,1,Reinforcement_Learning,C2_Practical_Applied,1,6
1774,4,Case_Based,C1_Logic_Theory,0,1
1775,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1776,1,Reinforcement_Learning,C2_Practical_Applied,1,12
1777,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1778,1,Reinforcement_Learning,C2_Practical_Applied,1,7
1779,1,Reinforcement_Learning,C2_Practical_Applied,1,6
1780,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1781,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1782,1,Reinforcement_Learning,C2_Practical_Applied,1,8
1783,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1784,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1785,4,Case_Based,C1_Logic_Theory,0,5
1786,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1787,1,Reinforcement_Learning,C2_Practical_Applied,1,6
1788,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1789,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1790,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1791,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1792,3,Neural_Networks,C2_Practical_Applied,1,2
1793,4,Case_Based,C1_Logic_Theory,0,1
1794,4,Case_Based,C1_Logic_Theory,0,4
1795,4,Case_Based,C1_Logic_Theory,0,6
1796,4,Case_Based,C1_Logic_Theory,0,3
1797,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1798,1,Reinforcement_Learning,C2_Practical_Applied,1,8
1799,3,Neural_Networks,C2_Practical_Applied,1,4
1800,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1801,0,Theory,C1_Logic_Theory,0,5
1802,3,Neural_Networks,C2_Practical_Applied,1,3
1803,0,Theory,C1_Logic_Theory,0,4
1804,2,Rule_Learning,C1_Logic_Theory,0,5
1805,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1806,3,Neural_Networks,C2_Practical_Applied,1,3
1807,3,Neural_Networks,C2_Practical_Applied,1,5
1808,3,Neural_Networks,C2_Practical_Applied,1,3
1809,3,Neural_Networks,C2_Practical_Applied,1,3
1810,3,Neural_Networks,C2_Practical_Applied,1,44
1811,3,Neural_Networks,C2_Practical_Applied,1,2
1812,3,Neural_Networks,C2_Practical_Applied,1,5
1813,3,Neural_Networks,C2_Practical_Applied,1,2
1814,3,Neural_Networks,C2_Practical_Applied,1,2
1815,3,Neural_Networks,C2_Practical_Applied,1,3
1816,3,Neural_Networks,C2_Practical_Applied,1,2
1817,3,Neural_Networks,C2_Practical_Applied,1,2
1818,3,Neural_Networks,C2_Practical_Applied,1,4
1819,3,Neural_Networks,C2_Practical_Applied,1,3
1820,3,Neural_Networks,C2_Practical_Applied,1,3
1821,3,Neural_Networks,C2_Practical_Applied,1,5
1822,3,Neural_Networks,C2_Practical_Applied,1,2
1823,3,Neural_Networks,C2_Practical_Applied,1,3
1824,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1825,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1826,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1827,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1828,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1829,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1830,2,Rule_Learning,C1_Logic_Theory,0,4
1831,2,Rule_Learning,C1_Logic_Theory,0,2
1832,2,Rule_Learning,C1_Logic_Theory,0,1
1833,2,Rule_Learning,C1_Logic_Theory,0,3
1834,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1835,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1836,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1837,3,Neural_Networks,C2_Practical_Applied,1,4
1838,0,Theory,C1_Logic_Theory,0,4
1839,0,Theory,C1_Logic_Theory,0,6
1840,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1841,0,Theory,C1_Logic_Theory,0,5
1842,5,Genetic_Algorithms,C2_Practical_Applied,1,10
1843,0,Theory,C1_Logic_Theory,0,2
1844,3,Neural_Networks,C2_Practical_Applied,1,3
1845,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1846,3,Neural_Networks,C2_Practical_Applied,1,5
1847,0,Theory,C1_Logic_Theory,0,3
1848,0,Theory,C1_Logic_Theory,0,7
1849,6,Probabilistic_Methods,C2_Practical_Applied,1,7
1850,0,Theory,C1_Logic_Theory,0,4
1851,6,Probabilistic_Methods,C2_Practical_Applied,1,6
1852,3,Neural_Networks,C2_Practical_Applied,1,2
1853,3,Neural_Networks,C2_Practical_Applied,1,1
1854,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1855,3,Neural_Networks,C2_Practical_Applied,1,2
1856,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1857,3,Neural_Networks,C2_Practical_Applied,1,3
1858,3,Neural_Networks,C2_Practical_Applied,1,2
1859,3,Neural_Networks,C2_Practical_Applied,1,2
1860,3,Neural_Networks,C2_Practical_Applied,1,1
1861,3,Neural_Networks,C2_Practical_Applied,1,1
1862,3,Neural_Networks,C2_Practical_Applied,1,4
1863,3,Neural_Networks,C2_Practical_Applied,1,2
1864,3,Neural_Networks,C2_Practical_Applied,1,4
1865,3,Neural_Networks,C2_Practical_Applied,1,3
1866,3,Neural_Networks,C2_Practical_Applied,1,2
1867,3,Neural_Networks,C2_Practical_Applied,1,3
1868,3,Neural_Networks,C2_Practical_Applied,1,4
1869,3,Neural_Networks,C2_Practical_Applied,1,10
1870,3,Neural_Networks,C2_Practical_Applied,1,4
1871,3,Neural_Networks,C2_Practical_Applied,1,4
1872,3,Neural_Networks,C2_Practical_Applied,1,1
1873,3,Neural_Networks,C2_Practical_Applied,1,5
1874,3,Neural_Networks,C2_Practical_Applied,1,6
1875,3,Neural_Networks,C2_Practical_Applied,1,3
1876,3,Neural_Networks,C2_Practical_Applied,1,2
1877,3,Neural_Networks,C2_Practical_Applied,1,2
1878,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1879,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1880,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1881,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1882,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1883,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1884,5,Genetic_Algorithms,C2_Practical_Applied,1,6
1885,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1886,2,Rule_Learning,C1_Logic_Theory,0,2
1887,2,Rule_Learning,C1_Logic_Theory,0,2
1888,2,Rule_Learning,C1_Logic_Theory,0,3
1889,4,Case_Based,C1_Logic_Theory,0,9
1890,4,Case_Based,C1_Logic_Theory,0,2
1891,4,Case_Based,C1_Logic_Theory,0,3
1892,0,Theory,C1_Logic_Theory,0,3
1893,3,Neural_Networks,C2_Practical_Applied,1,2
1894,3,Neural_Networks,C2_Practical_Applied,1,14
1895,2,Rule_Learning,C1_Logic_Theory,0,2
1896,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1897,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1898,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1899,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1900,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1901,5,Genetic_Algorithms,C2_Practical_Applied,1,6
1902,5,Genetic_Algorithms,C2_Practical_Applied,1,10
1903,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1904,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1905,0,Theory,C1_Logic_Theory,0,2
1906,4,Case_Based,C1_Logic_Theory,0,5
1907,4,Case_Based,C1_Logic_Theory,0,8
1908,4,Case_Based,C1_Logic_Theory,0,7
1909,0,Theory,C1_Logic_Theory,0,6
1910,0,Theory,C1_Logic_Theory,0,2
1911,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1912,0,Theory,C1_Logic_Theory,0,10
1913,0,Theory,C1_Logic_Theory,0,4
1914,6,Probabilistic_Methods,C2_Practical_Applied,1,31
1915,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1916,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1917,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1918,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1919,6,Probabilistic_Methods,C2_Practical_Applied,1,6
1920,0,Theory,C1_Logic_Theory,0,6
1921,0,Theory,C1_Logic_Theory,0,3
1922,0,Theory,C1_Logic_Theory,0,2
1923,0,Theory,C1_Logic_Theory,0,2
1924,3,Neural_Networks,C2_Practical_Applied,1,3
1925,0,Theory,C1_Logic_Theory,0,3
1926,0,Theory,C1_Logic_Theory,0,7
1927,0,Theory,C1_Logic_Theory,0,13
1928,3,Neural_Networks,C2_Practical_Applied,1,5
1929,3,Neural_Networks,C2_Practical_Applied,1,4
1930,0,Theory,C1_Logic_Theory,0,2
1931,3,Neural_Networks,C2_Practical_Applied,1,3
1932,3,Neural_Networks,C2_Practical_Applied,1,3
1933,3,Neural_Networks,C2_Practical_Applied,1,4
1934,3,Neural_Networks,C2_Practical_Applied,1,2
1935,3,Neural_Networks,C2_Practical_Applied,1,5
1936,3,Neural_Networks,C2_Practical_Applied,1,5
1937,3,Neural_Networks,C2_Practical_Applied,1,2
1938,3,Neural_Networks,C2_Practical_Applied,1,1
1939,3,Neural_Networks,C2_Practical_Applied,1,2
1940,3,Neural_Networks,C2_Practical_Applied,1,4
1941,3,Neural_Networks,C2_Practical_Applied,1,5
1942,3,Neural_Networks,C2_Practical_Applied,1,3
1943,3,Neural_Networks,C2_Practical_Applied,1,2
1944,3,Neural_Networks,C2_Practical_Applied,1,6
1945,3,Neural_Networks,C2_Practical_Applied,1,6
1946,3,Neural_Networks,C2_Practical_Applied,1,4
1947,3,Neural_Networks,C2_Practical_Applied,1,4
1948,3,Neural_Networks,C2_Practical_Applied,1,3
1949,3,Neural_Networks,C2_Practical_Applied,1,2
1950,3,Neural_Networks,C2_Practical_Applied,1,15
1951,3,Neural_Networks,C2_Practical_Applied,1,4
1952,3,Neural_Networks,C2_Practical_Applied,1,10
1953,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1954,5,Genetic_Algorithms,C2_Practical_Applied,1,9
1955,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1956,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1957,3,Neural_Networks,C2_Practical_Applied,1,6
1958,5,Genetic_Algorithms,C2_Practical_Applied,1,7
1959,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1960,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1961,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1962,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1963,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1964,4,Case_Based,C1_Logic_Theory,0,5
1965,4,Case_Based,C1_Logic_Theory,0,2
1966,4,Case_Based,C1_Logic_Theory,0,12
1967,4,Case_Based,C1_Logic_Theory,0,2
1968,4,Case_Based,C1_Logic_Theory,0,3
1969,4,Case_Based,C1_Logic_Theory,0,3
1970,4,Case_Based,C1_Logic_Theory,0,3
1971,4,Case_Based,C1_Logic_Theory,0,3
1972,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1973,6,Probabilistic_Methods,C2_Practical_Applied,1,15
1974,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1975,6,Probabilistic_Methods,C2_Practical_Applied,1,7
1976,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1977,3,Neural_Networks,C2_Practical_Applied,1,2
1978,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1979,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1980,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1981,0,Theory,C1_Logic_Theory,0,3
1982,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1983,0,Theory,C1_Logic_Theory,0,4
1984,4,Case_Based,C1_Logic_Theory,0,5
1985,4,Case_Based,C1_Logic_Theory,0,2
1986,3,Neural_Networks,C2_Practical_Applied,1,65
1987,3,Neural_Networks,C2_Practical_Applied,1,4
1988,3,Neural_Networks,C2_Practical_Applied,1,2
1989,2,Rule_Learning,C1_Logic_Theory,0,2
1990,2,Rule_Learning,C1_Logic_Theory,0,1
1991,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1992,3,Neural_Networks,C2_Practical_Applied,1,2
1993,3,Neural_Networks,C2_Practical_Applied,1,2
1994,3,Neural_Networks,C2_Practical_Applied,1,2
1995,3,Neural_Networks,C2_Practical_Applied,1,4
1996,3,Neural_Networks,C2_Practical_Applied,1,5
1997,3,Neural_Networks,C2_Practical_Applied,1,3
1998,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1999,3,Neural_Networks,C2_Practical_Applied,1,4
2000,3,Neural_Networks,C2_Practical_Applied,1,4
2001,4,Case_Based,C1_Logic_Theory,0,16
2002,4,Case_Based,C1_Logic_Theory,0,3
2003,3,Neural_Networks,C2_Practical_Applied,1,5
2004,3,Neural_Networks,C2_Practical_Applied,1,4
2005,3,Neural_Networks,C2_Practical_Applied,1,1
2006,3,Neural_Networks,C2_Practical_Applied,1,3
2007,3,Neural_Networks,C2_Practical_Applied,1,1
2008,3,Neural_Networks,C2_Practical_Applied,1,3
2009,3,Neural_Networks,C2_Practical_Applied,1,5
2010,0,Theory,C1_Logic_Theory,0,4
2011,3,Neural_Networks,C2_Practical_Applied,1,3
2012,3,Neural_Networks,C2_Practical_Applied,1,2
2013,6,Probabilistic_Methods,C2_Practical_Applied,1,2
2014,3,Neural_Networks,C2_Practical_Applied,1,2
2015,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2016,0,Theory,C1_Logic_Theory,0,5
2017,5,Genetic_Algorithms,C2_Practical_Applied,1,5
2018,0,Theory,C1_Logic_Theory,0,7
2019,0,Theory,C1_Logic_Theory,0,2
2020,4,Case_Based,C1_Logic_Theory,0,2
2021,0,Theory,C1_Logic_Theory,0,5
2022,6,Probabilistic_Methods,C2_Practical_Applied,1,3
2023,5,Genetic_Algorithms,C2_Practical_Applied,1,3
2024,5,Genetic_Algorithms,C2_Practical_Applied,1,6
2025,0,Theory,C1_Logic_Theory,0,12
